delivery_id,order_id,store_id,rider_id,order_ts,pickup_ts,delivery_ts,promised_mins,actual_mins,pick_pack_mins,distance_km,is_late,is_rainy
D00034785,O00012449,S014,R174,2026-01-08 09:31:19,2026-01-08 09:35:19,2026-01-08 10:00:55,35,-38.9,4,2.49,1,1
D00034790,O00012450,S014,R125,2026-01-08 09:12:27,2026-01-08 09:20:27,2026-01-08 09:45:15,35,50.7,8,2.73,1,1
D00034791,O00012451,S014,R086,2026-01-09 21:45:30,2026-01-09 21:48:30,2026-01-09 22:19:54,35,51,3,2.28,1,1
D00034795,O00012452,S014,R184,2026-01-09 23:43:25,2026-01-09 23:48:25,2026-01-10 00:16:13,35,51.4,5,1.91,1,1
D00034798,O00012453,S014,R048,2026-01-09 17:10:03,2026-01-09 17:17:03,2026-01-09 17:47:15,35,50.5,7,2.51,1,1
D00034800,O00012454,S014,R047,2026-01-09 08:47:10,2026-01-09 08:52:10,2026-01-09 09:12:40,35,40.5,5,2.69,1,Yes
D00034805,O00012455,S014,R135,2026-01-10 19:05:55,2026-01-10 19:08:55,2026-01-10 19:38:55,35,49.9,3,2.15,1,1
D00034807,O00012456,S014,R005,2026-01-10 09:59:30,2026-01-10 10:06:30,2026-01-10 10:32:18,35,44.6,7,3.83,1,1
D00034809,O00012457,S014,R111,2026-01-10 18:50:38,2026-01-10 18:56:38,2026-01-10 19:34:14,35,62.7,6,2.13,1,1
D00034813,O00012458,S014,R031,2026-01-10 22:19:52,2026-01-10 22:23:52,2026-01-10 23:02:58,35,65.1,4,1.93,1,1
D00034814,O00012459,S014,R194,2026-01-10 17:23:00,2026-01-10 17:28:00,2026-01-10 17:56:48,35,44.1,5,2.87,1,1
D00034819,O00012460,S014,R096,2026-01-10 16:29:35,2026-01-10 16:34:35,2026-01-10 16:59:35,35,46,5,2.23,1,1
D00034821,O00012461,S014,R080,2026-01-10 11:00:55,2026-01-10 11:06:55,2026-01-10 11:41:31,35,64.3,6,3.11,1,1
D00034822,O00012462,S014,R061,2026-01-10 22:47:48,2026-01-10 22:42:48,2026-01-10 23:14:42,35,35.6,2,2.62,1,1
D00034827,O00012463,S014,R007,2026-01-10 20:59:23,2026-01-10 21:06:23,2026-01-10 21:43:53,35,69.8,7,2.27,1,1
D00034828,O00012464,S014,R063,2026-01-10 22:54:39,2026-01-10 22:59:39,2026-01-10 23:22:15,35,39.7,5,3.54,1,1
D00034829,O00012465,S014,R038,2026-01-11 09:11:35,2026-01-11 09:18:35,2026-01-11 09:33:41,35,22.1,7,3.04,0,0
D00034834,O00012466,S014,R008,2026-01-11 06:38:21,2026-01-11 06:44:21,2026-01-11 07:04:03,35,-25.7,6,3.12,0,0
D00034838,O00012467,S014,R117,2026-01-11 17:08:37,2026-01-11 17:12:37,2026-01-11 17:32:07,35,23.5,4,2.85,0,0
D00034840,O00012468,S014,R031,2026-01-11 08:45:49,2026-01-11 08:53:49,2026-01-11 08:56:19,35,10.5,8,3.15,0,0
D00034845,O00012469,S014,R022,2026-01-11 19:43:59,2026-01-11 19:50:59,2026-01-11 20:06:53,35,-22.9,7,3.41,0,No
D00034846,O00012470,S014,R140,2026-01-11 13:24:02,2026-01-11 13:30:02,2026-01-11 13:57:56,35,33.9,6,2.58,0,No
D00034848,O00012471,S014,R197,2026-01-11 09:30:09,2026-01-11 09:33:09,2026-01-11 09:42:15,35,12.1,3,2.15,0,0
D00034852,O00012472,S014,R026,2026-01-11 05:15:29,2026-01-11 05:21:29,2026-01-11 05:38:29,35,23,6,2.12,0,No
D00034854,O00012473,S014,R093,2026-01-11 08:16:57,2026-01-11 08:23:57,2026-01-11 08:46:09,35,29.2,7,2.47,0,0
D00034857,O00012474,S014,R073,2026-01-11 12:47:10,2026-01-11 12:52:10,2026-01-11 13:08:40,35,21.5,5,2.34,0,0
D00034861,O00012475,S014,R010,2026-01-11 19:40:40,2026-01-11 19:48:40,2026-01-11 20:09:52,35,29.2,8,2.98,0,0
D00034863,O00012477,S014,R187,2026-01-11 12:02:47,2026-01-11 12:08:47,2026-01-11 12:29:41,35,26.9,6,2.38,0,0
D00034864,O00012478,S014,R168,2026-01-11 18:53:08,2026-01-11 18:59:08,2026-01-11 19:23:32,35,30.4,6,2.08,0,No
D00034866,O00012479,S014,R091,2026-01-11 10:18:54,2026-01-11 10:24:54,2026-01-11 10:40:00,35,21.1,6,2.68,0,0
D00034870,O00012480,S014,R126,2026-01-11 09:48:12,2026-01-11 09:56:12,2026-01-11 10:09:54,35,21.7,8,2.15,0,0
D00034874,O00012481,S014,R131,2026-01-12 18:41:27,2026-01-12 18:43:27,2026-01-12 19:29:27,35,69.8,2,2.37,1,Yes
D00034877,O00012482,S014,R088,2026-01-12 06:57:51,2026-01-12 07:05:51,2026-01-12 07:29:15,35,48.7,8,2.61,1,Yes
D00034882,O00012483,S014,R075,2026-01-12 01:11:31,2026-01-12 01:15:31,2026-01-12 01:43:49,35,47.7,4,2.38,1,1
D00034890,O00012485,S014,R107,2026-01-12 07:30:12,2026-01-12 07:37:12,2026-01-12 07:58:54,35,40.3,7,2.19,1,1
D00034892,O00012486,S014,R120,2026-01-13 09:41:07,2026-01-13 09:46:07,2026-01-13 10:07:55,35,26.8,5,2.45,0,0
D00034893,O00012487,S014,R099,2026-01-13 20:26:41,2026-01-13 20:30:41,2026-01-13 20:56:35,35,29.9,4,3.49,0,0
D00034900,O00012489,S014,R120,2026-01-13 17:23:25,2026-01-13 17:26:25,2026-01-13 17:44:19,35,20.9,3,3.43,0,0
D00034904,O00012490,S014,R112,2026-01-13 07:21:24,2026-01-13 07:25:24,2026-01-13 07:44:18,35,22.9,4,2.82,0,0
D00034906,O00012491,S014,R063,2026-01-13 05:10:18,2026-01-13 05:12:18,2026-01-13 05:25:18,35,15,2,3.05,0,0
D00034908,O00012492,S014,R018,2026-01-13 14:40:09,2026-01-13 14:43:09,2026-01-13 15:01:03,35,20.9,3,2.27,0,No
D00034910,O00012493,S014,R121,2026-01-13 12:39:55,2026-01-13 12:44:55,2026-01-13 13:08:55,35,29,5,2.99,0,0
D00034912,O00012494,S014,R184,2026-01-13 19:38:22,2026-01-13 19:43:22,2026-01-13 20:11:04,35,32.7,5,2.41,0,0
D00034914,O00012495,S014,R184,2026-01-13 18:17:47,2026-01-13 18:20:47,2026-01-13 18:34:05,35,16.3,3,1.47,0,0
D00034915,O00012496,S014,R028,2026-01-14 20:22:39,2026-01-14 20:25:39,2026-01-14 20:39:15,35,16.6,3,2.47,0,No
D00034919,O00012497,S014,R140,2026-01-14 21:10:05,2026-01-14 21:14:05,2026-01-14 21:33:11,35,23.1,4,3.32,0,0
D00034923,O00012498,S014,R122,2026-01-14 11:44:42,2026-01-14 11:49:42,2026-01-14 11:56:24,35,11.7,5,2.24,0,0
D00034926,O00012499,S014,R011,2026-01-14 17:16:23,2026-01-14 17:22:23,2026-01-14 17:30:47,35,14.4,6,2.27,0,No
D00034927,O00012500,S014,R184,2026-01-14 19:52:31,2026-01-14 19:54:31,2026-01-14 20:17:43,35,25.2,2,3.08,0,No
D00034930,O00012501,S014,R057,2026-01-14 21:06:15,2026-01-14 21:12:15,2026-01-14 21:28:21,35,22.1,6,2.93,0,0
D00034933,O00012502,S014,R078,2026-01-14 16:56:51,2026-01-14 16:59:51,2026-01-14 17:03:09,35,6.3,3,1.29,0,0
D00034934,O00012503,S014,R093,2026-01-14 22:24:22,2026-01-14 22:27:22,2026-01-14 22:48:58,35,24.6,3,2.7,0,0
D00034937,O00012504,S014,R002,2026-01-14 21:34:04,2026-01-14 21:42:04,2026-01-14 21:55:04,35,21,8,2.47,0,0
D00034939,O00012505,S014,R044,2026-01-14 20:29:16,2026-01-14 20:31:16,2026-01-14 20:47:46,35,18.5,2,1.91,0,0
D00034941,O00012506,S014,R090,2026-01-15 22:25:10,2026-01-15 22:33:10,2026-01-15 23:09:22,35,67.2,8,2.16,1,1
D00034944,O00012507,S014,R046,2026-01-15 23:14:37,2026-01-15 23:21:37,2026-01-15 23:42:43,35,37.7,7,3.05,1,1
D00034949,O00012508,S014,R159,2026-01-15 11:46:50,2026-01-15 11:53:50,2026-01-15 12:20:08,35,49.9,7,1.55,1,1
D00034950,O00012509,S014,R057,2026-01-15 18:41:44,2026-01-15 18:45:44,2026-01-15 19:23:20,35,63.7,4,1.99,1,1
D00034954,O00012510,S014,R028,2026-01-15 22:20:08,2026-01-15 22:26:08,2026-01-15 23:04:26,35,62,6,2.09,1,1
D00034957,O00012511,S014,R140,2026-01-15 20:25:38,2026-01-15 20:28:38,2026-01-15 21:05:50,35,64,3,1.82,1,1
D00034960,O00012512,S014,R105,2026-01-15 21:28:09,2026-01-15 21:36:09,2026-01-15 22:07:21,35,58.5,8,2.36,1,1
D00034966,O00012514,S014,R036,2026-01-16 07:22:57,2026-01-16 07:17:57,2026-01-16 08:03:57,35,54.5,4,2.39,1,1
D00034969,O00012515,S014,R106,2026-01-16 18:25:01,2026-01-16 18:29:01,2026-01-16 19:00:13,35,56,4,3.36,1,1
D00034970,O00012516,S014,R160,2026-01-16 08:31:07,2026-01-16 08:33:07,2026-01-16 09:11:31,35,61.5,2,2.43,1,Yes
D00034972,O00012517,S014,R075,2026-01-16 06:28:25,2026-01-16 06:36:25,2026-01-16 07:07:55,35,59.6,8,2.5,1,1
D00034974,O00012518,S014,R001,2026-01-16 20:22:33,2026-01-16 20:25:33,2026-01-16 20:57:15,35,47.7,3,2.94,1,Yes
D00034978,O00012519,S014,R133,2026-01-16 18:11:30,2026-01-16 18:15:30,2026-01-16 18:56:24,35,64.7,4,2.47,1,Yes
D00034984,O00012521,S014,R116,2026-01-16 23:53:23,2026-01-16 23:59:23,2026-01-17 00:31:17,35,59.5,6,2.07,1,Yes
D00034985,O00012522,S014,R156,2026-01-16 18:24:28,2026-01-16 18:26:28,2026-01-16 19:08:40,35,61.5,2,2.52,1,1
D00034987,O00012523,S014,R151,2026-01-16 11:18:58,2026-01-16 11:25:58,2026-01-16 11:49:22,35,43.4,7,2.99,1,1
D00034988,O00012524,S014,R068,2026-01-16 07:35:52,2026-01-16 07:39:52,2026-01-16 08:08:40,35,45.2,4,2.38,1,Yes
D00034989,O00012525,S014,R017,2026-01-17 19:43:42,2026-01-17 19:51:42,2026-01-17 20:05:12,35,21.5,8,1.55,0,No
D00034990,O00012526,S014,R055,2026-01-17 22:00:15,2026-01-17 22:02:15,2026-01-17 22:23:39,35,23.4,2,2.23,0,0
D00034994,O00012527,S014,R107,2026-01-17 21:42:31,2026-01-17 21:47:31,2026-01-17 22:05:13,35,22.7,5,2.51,0,0
D00035001,O00012529,S014,R088,2026-01-17 09:12:37,2026-01-17 09:16:37,2026-01-17 09:35:37,35,23,4,2.83,0,0
D00035007,O00012531,S014,R048,2026-01-17 21:24:51,2026-01-17 21:30:51,2026-01-17 21:48:33,35,23.7,6,2.79,0,No
D00035011,O00012532,S014,R160,2026-01-17 08:41:23,2026-01-17 08:47:23,2026-01-17 08:56:59,35,15.6,6,2.75,0,0
D00035013,O00012533,S014,R199,2026-01-17 22:38:59,2026-01-17 22:40:59,2026-01-17 22:45:05,35,6.1,2,2.52,0,0
D00035015,O00012534,S014,R020,2026-01-17 22:19:12,2026-01-17 22:26:12,2026-01-17 22:35:54,35,16.7,7,3.06,0,No
D00035020,O00012535,S014,R147,2026-01-17 17:31:01,2026-01-17 17:35:01,2026-01-17 17:53:37,35,22.6,4,2.13,0,No
D00035021,O00012536,S014,R171,2026-01-17 20:49:16,2026-01-17 20:55:16,2026-01-17 21:12:28,35,23.2,6,2.43,0,0
D00035022,O00012537,S014,R104,2026-01-17 20:48:21,2026-01-17 20:56:21,2026-01-17 20:57:27,35,9.1,8,2.3,0,0
D00035024,O00012538,S014,R060,2026-01-18 19:06:19,2026-01-18 19:12:19,2026-01-18 19:33:31,35,37.1,6,2.33,1,1
D00035029,O00012539,S014,R057,2026-01-18 19:55:52,2026-01-18 20:02:52,2026-01-18 20:31:52,35,47.3,7,2.07,1,1
D00035034,O00012540,S014,R079,2026-01-18 19:49:01,2026-01-18 19:52:01,2026-01-18 20:29:49,35,62.1,3,2.94,1,Yes
D00035036,O00012541,S014,R166,2026-01-19 07:29:45,2026-01-19 07:32:45,2026-01-19 08:07:09,35,49.6,3,2,1,1
D00035040,O00012542,S014,R093,2026-01-19 05:07:46,2026-01-19 05:14:46,2026-01-19 05:35:10,35,40,7,3.08,1,1
D00035045,O00012543,S014,R130,2026-01-19 11:49:08,2026-01-19 11:52:08,2026-01-19 12:25:50,35,48.3,3,2.05,1,1
D00035046,O00012544,S014,R109,2026-01-19 20:15:29,2026-01-19 20:22:29,2026-01-19 20:52:05,35,58.4,7,2.14,1,1
D00035050,O00012545,S014,R049,2026-01-20 20:32:31,2026-01-20 20:39:31,2026-01-20 21:10:31,35,57.5,7,2.72,1,1
D00035055,O00012546,S014,R088,2026-01-20 18:21:39,2026-01-20 18:27:39,2026-01-20 19:02:33,35,60.9,6,2.97,1,1
D00035059,O00012547,S014,R104,2026-01-20 06:49:17,2026-01-20 06:54:17,2026-01-20 07:29:05,35,54,5,2.68,1,Yes
D00035062,O00012548,S014,R176,2026-01-20 18:16:18,2026-01-20 18:20:18,2026-01-20 18:58:48,35,62,4,2.92,1,1
D00035063,O00012549,S014,R182,2026-01-21 00:18:28,2026-01-21 00:20:28,2026-01-21 00:53:58,35,51.5,2,2.47,1,1
D00035067,O00012550,S014,R081,2026-01-21 01:17:38,2026-01-21 01:22:38,2026-01-21 02:08:20,35,71.4,5,2.58,1,1
D00035071,O00012551,S014,R142,2026-01-21 10:55:09,2026-01-21 10:59:09,2026-01-21 11:35:03,35,53.7,4,2.93,1,1
D00035072,O00012552,S014,R012,2026-01-21 19:01:24,2026-01-21 19:04:24,2026-01-21 19:38:54,35,52.9,3,2.66,1,Yes
D00035077,O00012553,S014,R025,2026-01-21 07:26:11,2026-01-21 07:33:11,2026-01-21 07:59:53,35,50,7,1.57,1,1
D00035078,O00012554,S014,R175,2026-01-22 17:04:26,2026-01-22 17:07:26,2026-01-22 17:38:20,35,49,3,2.49,1,1
D00035083,O00012555,S014,R171,2026-01-22 20:35:13,2026-01-22 20:39:13,2026-01-22 21:24:43,35,72.8,4,2.83,1,Yes
D00035086,O00012557,S014,R020,2026-01-22 11:49:24,2026-01-22 11:54:24,2026-01-22 12:24:18,35,51.4,5,2.47,1,Yes
D00035090,O00012558,S014,R082,2026-01-22 22:18:22,2026-01-22 22:23:22,2026-01-22 23:00:46,35,58.2,5,1.7,1,1
D00035093,O00012559,S014,R178,2026-01-23 12:02:57,2026-01-23 12:05:57,2026-01-23 12:40:45,35,50.4,3,2.83,1,Yes
D00035097,O00012560,S014,R135,2026-01-23 21:58:59,2026-01-23 22:03:59,2026-01-23 22:41:11,35,61.5,5,2.11,1,1
D00035099,O00012561,S014,R090,2026-01-23 19:45:45,2026-01-23 19:52:45,2026-01-23 20:25:21,35,62.1,7,3.36,1,Yes
D00035101,O00012562,S014,R017,2026-01-24 06:59:31,2026-01-24 07:02:31,2026-01-24 07:13:37,35,14.1,3,3.19,0,0
D00035103,O00012563,S014,R189,2026-01-24 20:49:08,2026-01-24 20:57:08,2026-01-24 21:09:14,35,20.1,8,2.63,0,0
D00035105,O00012564,S014,R099,2026-01-24 09:21:35,2026-01-24 09:27:35,2026-01-24 09:45:17,35,23.7,6,2.1,0,No
D00035108,O00012565,S014,R148,2026-01-24 19:02:40,2026-01-24 19:07:40,2026-01-24 19:27:40,35,25,5,1.84,0,No
D00035111,O00012566,S014,R189,2026-01-24 18:00:39,2026-01-24 18:07:39,2026-01-24 18:29:03,35,28.4,7,2.42,0,0
D00035113,O00012567,S014,R071,2026-01-24 18:46:06,2026-01-24 18:50:06,2026-01-24 19:09:24,35,23.3,4,1.99,0,0
D00035117,O00012568,S014,R030,2026-01-24 23:05:43,2026-01-24 23:07:43,2026-01-24 23:28:25,35,22.7,2,2.55,0,No
D00035119,O00012569,S014,R173,2026-01-24 18:02:23,2026-01-24 18:09:23,2026-01-24 18:25:41,35,23.3,7,3.52,0,0
D00035123,O00012570,S014,R061,2026-01-24 17:09:04,2026-01-24 17:13:04,2026-01-24 17:34:46,35,25.7,4,2.2,0,No
D00035128,O00012571,S014,R141,2026-01-24 20:20:07,2026-01-24 20:22:07,2026-01-24 20:47:01,35,26.9,2,3.03,0,0
D00035129,O00012572,S014,R140,2026-01-24 19:14:26,2026-01-24 19:18:26,2026-01-24 19:40:32,35,26.1,4,2.16,0,0
D00035130,O00012573,S014,R089,2026-01-24 08:30:03,2026-01-24 08:37:03,2026-01-24 08:51:39,35,21.6,7,2.02,0,No
D00035134,O00012574,S014,R046,2026-01-24 21:46:26,2026-01-24 21:51:26,2026-01-24 22:10:08,35,23.7,5,2.23,0,0
D00035141,O00012576,S014,R071,2026-01-25 20:07:45,2026-01-25 20:14:45,2026-01-25 20:39:03,35,50,7,2.75,1,1
D00035142,O00012577,S014,R130,2026-01-25 12:37:06,2026-01-25 12:41:06,2026-01-25 13:08:54,35,48.8,4,1.59,1,1
D00035147,O00012578,S014,R130,2026-01-25 06:20:46,2026-01-25 06:22:46,2026-01-25 06:46:34,35,35.3,2,2.68,1,Yes
D00035151,O00012580,S014,R043,2026-01-25 19:36:56,2026-01-25 19:41:56,2026-01-25 20:14:56,35,56.6,5,3.29,1,1
D00035152,O00012581,S014,R058,2026-01-25 21:58:36,2026-01-25 22:01:36,2026-01-25 22:39:54,35,56.6,3,2.36,1,1
D00035155,O00012582,S014,R085,2026-01-25 07:03:04,2026-01-25 07:08:04,2026-01-25 07:35:58,35,48.5,5,3.15,1,1
D00035158,O00012583,S014,R144,2026-01-25 12:41:47,2026-01-25 12:44:47,2026-01-25 13:19:59,35,55.2,3,2.12,1,Yes
D00035161,O00012584,S014,R193,2026-01-25 23:52:02,2026-01-25 23:57:02,2026-01-26 00:30:14,35,54,5,1.8,1,1
D00035163,O00012585,S014,R152,2026-01-25 13:27:41,2026-01-25 13:34:41,2026-01-25 13:52:47,35,37.5,7,1.37,1,1
D00035170,O00012587,S014,R119,2026-01-25 10:00:18,2026-01-25 10:04:18,2026-01-25 10:29:18,35,45.2,4,2.88,1,1
D00035172,O00012589,S014,R100,2026-01-26 21:35:52,2026-01-26 21:39:52,2026-01-26 22:11:40,35,50.2,4,3.02,1,1
D00035173,O00012590,S014,R017,2026-01-26 20:28:22,2026-01-26 20:30:22,2026-01-26 20:59:46,35,45.4,2,2.3,1,1
D00035174,O00012591,S014,R048,2026-01-26 22:37:19,2026-01-26 22:40:19,2026-01-26 23:16:37,35,56.5,3,3.18,1,1
D00035178,O00012592,S014,R126,2026-01-26 17:34:25,2026-01-26 17:39:25,2026-01-26 18:24:49,35,69.3,5,2.47,1,1
D00035182,O00012593,S014,R149,2026-01-26 08:51:30,2026-01-26 08:54:30,2026-01-26 09:20:42,35,41.6,3,2.29,1,Yes
D00035187,O00012594,S014,R034,2026-01-26 18:34:59,2026-01-26 18:29:59,2026-01-26 19:15:47,35,53.3,6,2.14,1,1
D00035188,O00012595,S014,R105,2026-01-27 21:53:01,2026-01-27 22:01:01,2026-01-27 22:17:49,35,24.8,8,2.23,0,0
D00035191,O00012596,S014,R143,2026-01-27 12:50:17,2026-01-27 12:58:17,2026-01-27 13:05:29,35,15.2,8,2.06,0,0
D00035194,O00012597,S014,R008,2026-01-27 22:10:08,2026-01-27 22:15:08,2026-01-27 22:32:50,35,22.7,5,2.97,0,0
D00035198,O00012598,S014,R073,2026-01-27 20:54:30,2026-01-27 21:01:30,2026-01-27 21:18:18,35,23.8,7,3.17,0,0
D00035200,O00012599,S014,R121,2026-01-27 18:57:39,2026-01-27 19:02:39,2026-01-27 19:21:51,35,24.2,5,1.95,0,No
D00035204,O00012600,S014,R066,2026-01-27 19:05:20,2026-01-27 19:07:20,2026-01-27 19:23:38,35,18.3,2,2.75,0,0
D00035209,O00012601,S014,R154,2026-01-27 19:38:38,2026-01-27 19:45:38,2026-01-27 20:02:08,35,23.5,7,2.05,0,0
D00035214,O00012602,S014,R199,2026-01-28 20:53:38,2026-01-28 20:59:38,2026-01-28 21:32:44,35,56.9,6,2.03,1,1
D00035215,O00012603,S014,R153,2026-01-28 18:41:43,2026-01-28 18:43:43,2026-01-28 19:25:01,35,65.7,2,2.86,1,1
D00035218,O00012604,S014,R169,2026-01-28 05:04:34,2026-01-28 05:10:34,2026-01-28 05:41:04,35,51.5,6,2.45,1,1
D00035222,O00012605,S014,R161,2026-01-28 08:23:24,2026-01-28 08:18:24,2026-01-28 08:57:18,35,51.7,6,2.6,1,1
D00035226,O00012606,S014,R032,2026-01-28 15:29:10,2026-01-28 15:37:10,2026-01-28 15:50:10,35,32,8,3.24,0,1
D00035230,O00012607,S014,R180,2026-01-28 21:12:15,2026-01-28 21:16:15,2026-01-28 21:46:39,35,54.9,4,2.48,1,1
D00035232,O00012608,S014,R191,2026-01-28 16:36:54,2026-01-28 16:43:54,2026-01-28 17:13:24,35,53.4,7,2.52,1,1
D00035235,O00012609,S014,R182,2026-01-28 15:18:53,2026-01-28 15:23:53,2026-01-28 15:51:11,35,45.9,5,2.38,1,Yes
D00035238,O00012610,S014,R073,2026-01-28 18:04:42,2026-01-28 18:11:42,2026-01-28 18:38:00,35,49.7,7,2.92,1,Yes
D00035239,O00012611,S014,R087,2026-01-28 07:19:46,2026-01-28 07:21:46,2026-01-28 07:49:34,35,44.3,2,1.92,1,1
D00035240,O00012612,S014,R158,2026-01-29 18:13:38,2026-01-29 18:20:38,2026-01-29 18:51:26,35,60.3,7,2.82,1,1
D00035241,O00012613,S014,R055,2026-01-29 18:09:38,2026-01-29 18:16:38,2026-01-29 18:57:20,35,72.1,7,2.29,1,1
D00035244,O00012614,S014,R153,2026-01-29 06:27:14,2026-01-29 06:35:14,2026-01-29 07:10:14,35,59.9,8,3.1,1,1
D00035247,O00012615,S014,R199,2026-01-29 20:11:23,2026-01-29 20:16:23,2026-01-29 20:51:11,35,54,5,2.71,1,1
D00035251,O00012616,S014,R111,2026-01-29 13:34:09,2026-01-29 13:36:09,2026-01-29 14:09:33,35,54.4,2,2.14,1,1
D00035253,O00012617,S014,R111,2026-01-29 06:34:45,2026-01-29 06:39:45,2026-01-29 07:20:39,35,62.1,5,2.55,1,1
D00035256,O00012618,S014,R018,2026-01-29 09:46:08,2026-01-29 09:50:08,2026-01-29 10:10:02,35,35.6,4,2.03,1,Yes
D00035258,O00012619,S014,R044,2026-01-29 15:16:49,2026-01-29 15:11:49,2026-01-29 15:50:37,35,45.3,6,3.39,1,1
D00035261,O00012620,S014,R093,2026-01-30 22:33:15,2026-01-30 22:38:15,2026-01-30 23:06:51,35,,5,2.35,1,Yes
D00035265,O00012621,S014,R050,2026-01-30 20:02:58,2026-01-30 20:04:58,2026-01-30 20:43:22,35,62,2,2.04,1,Yes
D00035269,O00012622,S014,R124,2026-01-30 18:36:46,2026-01-30 18:38:46,2026-01-30 19:21:04,35,70.8,2,1.52,1,Yes
D00035272,O00012623,S014,R190,2026-01-30 20:00:14,2026-01-30 20:04:14,2026-01-30 20:34:14,35,53.9,4,2.75,1,Yes
D00035277,O00012624,S014,R115,2026-01-30 22:41:07,2026-01-30 22:48:07,2026-01-30 23:19:25,35,58,7,2.3,1,1
D00035281,O00012625,S014,R150,2026-01-31 15:45:46,2026-01-31 15:50:46,2026-01-31 16:00:16,35,14.5,5,2.76,0,0
D00035285,O00012626,S014,R168,2026-01-31 15:12:02,2026-01-31 15:19:02,2026-01-31 15:32:08,35,20.1,7,2.94,0,0
D00035289,O00012627,S014,R056,2026-01-31 20:49:28,2026-01-31 20:54:28,2026-01-31 21:16:58,35,27.5,5,2.5,0,No
D00035290,O00012628,S014,R142,2026-01-31 22:53:29,2026-01-31 23:01:29,2026-01-31 23:22:23,35,28.9,8,2.3,0,No
D00035291,O00012629,S014,R090,2026-01-31 20:03:33,2026-01-31 20:09:33,2026-01-31 20:26:39,35,23.1,6,2.51,0,No
D00035296,O00012630,S014,R123,2026-01-31 16:20:31,2026-01-31 16:22:31,2026-01-31 16:30:49,35,10.3,2,2.28,0,No
D00035297,O00012631,S014,R186,2026-01-31 08:28:29,2026-01-31 08:33:29,2026-01-31 08:45:05,35,16.6,5,2.65,0,0
D00035300,O00012632,S014,R115,2026-02-01 20:44:01,2026-02-01 20:49:01,2026-02-01 21:00:31,35,16.5,5,2.3,0,0
D00035303,O00012633,S014,R182,2026-02-01 17:17:30,2026-02-01 17:20:30,2026-02-01 17:27:30,35,10,3,3.3,0,0
D00035306,O00012634,S014,R061,2026-02-01 20:29:35,2026-02-01 20:24:35,2026-02-01 20:40:47,35,11.2,5,2.03,0,0
D00035311,O00012635,S014,R117,2026-02-01 09:35:10,2026-02-01 09:40:10,2026-02-01 09:56:58,35,21.8,5,3.19,0,No
D00035316,O00012636,S014,R136,2026-02-01 08:01:41,2026-02-01 08:06:41,2026-02-01 08:16:05,35,14.4,5,2.86,0,0
D00035321,O00012637,S014,R096,2026-02-01 09:04:28,2026-02-01 09:10:28,2026-02-01 09:22:58,35,18.5,6,2.26,0,No
D00035324,O00012638,S014,R138,2026-02-01 20:05:56,2026-02-01 20:00:56,2026-02-01 20:33:26,35,27.5,4,2.78,0,0
D00035328,O00012639,S014,R134,2026-02-01 22:39:57,2026-02-01 22:42:57,2026-02-01 23:12:09,35,32.2,3,2.24,0,0
D00035329,O00012640,S014,R186,2026-02-01 21:15:14,2026-02-01 21:20:14,2026-02-01 21:35:02,35,19.8,5,2.12,0,0
D00035336,O00012642,S014,R106,2026-02-02 07:02:23,2026-02-02 07:04:23,2026-02-02 07:34:29,35,44.4,2,2.83,1,1
D00035337,O00012643,S014,R187,2026-02-02 18:07:12,2026-02-02 18:15:12,2026-02-02 18:40:48,35,44.1,8,2.59,1,1
D00035338,O00012644,S014,R064,2026-02-02 22:33:15,2026-02-02 22:38:15,2026-02-02 22:55:21,35,32.4,5,2.25,0,1
D00035348,O00012646,S014,R200,2026-02-03 11:55:17,2026-02-03 12:00:17,2026-02-03 12:26:47,35,48.2,5,2.17,1,1
D00035350,O00012647,S014,R123,2026-02-03 22:27:33,2026-02-03 22:32:33,2026-02-03 23:00:33,35,43,5,2.55,1,Yes
D00035355,O00012648,S014,R032,2026-02-03 21:47:28,2026-02-03 21:53:28,2026-02-03 22:26:28,35,56.8,6,2.32,1,1
D00035356,O00012649,S014,R121,2026-02-03 06:48:50,2026-02-03 06:54:50,2026-02-03 07:22:44,35,53,6,3.05,1,Yes
D00035358,O00012650,S014,R110,2026-02-04 20:15:14,2026-02-04 20:17:14,2026-02-04 20:52:56,35,56.2,2,2.57,1,1
D00035360,O00012651,S014,R061,2026-02-04 20:26:44,2026-02-04 20:30:44,2026-02-04 21:09:56,35,,4,2.18,1,1
D00035362,O00012652,S014,R194,2026-02-04 19:45:16,2026-02-04 19:50:16,2026-02-04 20:20:16,35,50.5,5,1.74,1,Yes
D00035365,O00012653,S014,R150,2026-02-04 19:27:34,2026-02-04 19:29:34,2026-02-04 20:03:46,35,-57.3,2,2.08,1,1
D00035366,O00012654,S014,R089,2026-02-05 18:55:55,2026-02-05 19:00:55,2026-02-05 19:35:49,35,56.4,5,3.12,1,1
D00035368,O00012655,S014,R064,2026-02-05 18:56:47,2026-02-05 19:02:47,2026-02-05 19:38:05,35,58.4,6,2.99,1,Yes
D00035372,O00012656,S014,R114,2026-02-05 12:32:19,2026-02-05 12:34:19,2026-02-05 13:13:43,35,60.3,2,3.6,1,Yes
D00035374,O00012657,S014,R188,2026-02-05 21:04:17,2026-02-05 21:12:17,2026-02-05 21:42:17,35,-56.1,8,3.23,1,1
D00035379,O00012658,S014,R062,2026-02-05 20:18:25,2026-02-05 20:22:25,2026-02-05 21:04:19,35,67.1,4,3.07,1,Yes
