customer_id,city,locality,age_group,acquisition_channel,signup_date,is_app_user
C03730,Bengaluru,Marathahalli,25-34,organic,2024-06-25 00:00:00,1
C03731,Bengaluru,Koramangala,35-44,paid_app_install,2024-06-27 00:00:00,1
C03732,Bengaluru,Yelahanka,35-44,word_of_mouth,2025-02-04 00:00:00,1
C03733,Bengaluru,Whitefield,45-54,referral,2024-09-23 00:00:00,1
C03734,Bengaluru,BTM Layout,25-34,WORD_OF_MOUTH,2025-03-02 00:00:00,1
C03735,Bengaluru,Koramangala,25-34,influencer,2025-02-02 00:00:00,1
C03736,Bengaluru,Whitefield,25-34,referral,2024-11-15 00:00:00,1
C03737,Bengaluru,Marathahalli,25-34,referral,2024-12-26 00:00:00,1
C03738,Bengaluru,Jayanagar,35-44,influencer,2024-06-04 00:00:00,1
C03739,Bengaluru,Jayanagar,25-34,organic,2024-08-07 00:00:00,1
C03740,Bengaluru,BTM Layout,25-34,organic,2024-11-30 00:00:00,1
C03741,Bengaluru,Electronic City,25-34,organic,2024-06-02 00:00:00,0
C03742,Bengaluru,Bellandur,35-44,organic,2024-06-07 00:00:00,1
C03743,Bengaluru,Jayanagar,45-54,REFERRAL,2025-05-10 00:00:00,0
C03744,Bengaluru,Indiranagar,35-44,influencer,2024-12-25 00:00:00,1
C03745,Bengaluru,Indiranagar,25-34,organic,2024-07-26 00:00:00,1
C03746,Bengaluru,Koramangala,35-44,word_of_mouth,2024-12-27 00:00:00,1
C03747,,Marathahalli,35-44,organic,2025-03-11 00:00:00,1
C03748,Bengaluru,Whitefield,18-24,referral,2024-08-05 00:00:00,1
C03749,Bengaluru,Whitefield,18-24,organic,2024-06-07 00:00:00,0
C03750,Bengaluru,Electronic City,18-24,organic,2025-09-29 00:00:00,1
C03751,Bengaluru,Electronic City,25-34,ORGANIC,2024-08-16 00:00:00,1
C03752,Bengaluru,Electronic City,35-44,influencer,2024-06-21 00:00:00,1
C03753,Bengaluru,HSR Layout,25-34,paid_app_install,2024-09-30 00:00:00,1
C03754,Bengaluru,Jayanagar,25-34,organic,2025-02-19 00:00:00,0
C03755,Bengaluru,HSR Layout,45-54,REFERRAL,2024-07-16 00:00:00,1
C03756,Bengaluru,Koramangala,35-44,Organic,2024-07-27 00:00:00,1
C03757,Bengaluru,Koramangala,35-44,paid_app_install,2024-07-21 00:00:00,1
C03758,Bengaluru,HSR Layout,25-34,paid_app_install,2026-03-31 00:00:00,1
C03759,Bengaluru,Whitefield,18-24,ORGANIC,2024-07-10 00:00:00,1
C03760,Bengaluru,Bellandur,18-24,referral,2024-11-02 00:00:00,1
C03761,Bengaluru,Indiranagar,18-24,word_of_mouth,2025-09-10 00:00:00,1
C03762,Bengaluru,Jayanagar,25-34,referral,2024-06-29 00:00:00,1
C03763,Bengaluru,BTM Layout,25-34,influencer,2026-02-27 00:00:00,1
C03764,Bengaluru,HSR Layout,18-24,referral,2025-11-13 00:00:00,1
C03765,Bengaluru,BTM Layout,18-24,influencer,2025-06-24 00:00:00,1
C03766,Bengaluru,HSR Layout,25-34,word_of_mouth,2024-07-14 00:00:00,1
C03767,Bengaluru,Marathahalli,35-44,word_of_mouth,2024-11-28 00:00:00,1
C03768,Bengaluru,Whitefield,35-44,paid_app_install,2025-02-13 00:00:00,1
C03769,Bengaluru,Koramangala,25-34,referral,2026-03-31 00:00:00,1
C03770,Bengaluru,Indiranagar,25-34,referral,2024-07-06 00:00:00,1
C03771,Bengaluru,BTM Layout,25-34,referral,2025-02-17 00:00:00,1
C03772,Bengaluru,Electronic City,18-24,word_of_mouth,2024-08-14 00:00:00,1
C03773,Bengaluru,HSR Layout,25-34,paid_app_install,2024-07-05 00:00:00,1
C03774,Bengaluru,Jayanagar,45-54,referral,2024-09-07 00:00:00,1
C03775,Bengaluru,Marathahalli,55+,organic,2025-03-12 00:00:00,1
C03776,Bengaluru,Yelahanka,35-44,influencer,2024-09-21 00:00:00,1
C03777,Bengaluru,Bellandur,45-54,word_of_mouth,2024-10-17 00:00:00,1
C03778,Bengaluru,BTM Layout,35-44,influencer,2026-03-31 00:00:00,1
C03779,Bengaluru,Marathahalli,18-24,organic,2024-08-31 00:00:00,1
C03780,Bengaluru,Electronic City,55+,organic,2024-11-19 00:00:00,1
C03781,,Whitefield,18-24,referral,2024-08-21 00:00:00,1
C03782,Bengaluru,HSR Layout,35-44,coupon,2024-08-29 00:00:00,1
C03783,Bengaluru,Indiranagar,25-34,word_of_mouth,2025-01-01 00:00:00,1
C03784,Bengaluru,Bellandur,25-34,coupon,2025-10-14 00:00:00,0
C03785,Bengaluru,Bellandur,35-44,paid_app_install,2024-10-19 00:00:00,1
C03786,Bengaluru,Indiranagar,25-34,Influencer,2025-02-19 00:00:00,1
C03787,Bengaluru,BTM Layout,25-34,influencer,2024-06-17 00:00:00,1
C03788,Bengaluru,Whitefield,25-34,influencer,2024-07-13 00:00:00,1
C03789,Bengaluru,Indiranagar,25-34,paid_app_install,2024-10-04 00:00:00,1
C03790,Bengaluru,Yelahanka,55+,referral,2024-06-04 00:00:00,1
C03791,Bengaluru,Koramangala,35-44,influencer,2024-07-23 00:00:00,1
C03792,Bengaluru,Indiranagar,25-34,organic,2024-10-10 00:00:00,0
C03793,Bengaluru,Marathahalli,25-34,organic,2024-06-03 00:00:00,1
C03794,Bengaluru,Jayanagar,35-44,paid_app_install,2024-07-26 00:00:00,1
C03795,Bengaluru,Indiranagar,18-24,coupon,2024-10-08 00:00:00,1
C03796,Bengaluru,Marathahalli,25-34,INFLUENCER,2024-11-01 00:00:00,1
C03797,Bengaluru,BTM Layout,25-34,organic,2025-09-12 00:00:00,0
C03798,Bengaluru,Indiranagar,45-54,coupon,2024-12-04 00:00:00,1
C03799,Bengaluru,Koramangala,18-24,paid_app_install,2024-09-05 00:00:00,1
C03800,Bengaluru,BTM Layout,18-24,Referral,2025-09-23 00:00:00,1
C03801,,HSR Layout,25-34,influencer,2025-03-04 00:00:00,1
C03802,Bengaluru,Yelahanka,25-34,Referral,2024-07-11 00:00:00,1
C03803,Bengaluru,Bellandur,25-34,referral,2024-06-26 00:00:00,1
C03804,Bengaluru,Yelahanka,25-34,COUPON,2024-12-20 00:00:00,1
C03805,Bengaluru,Koramangala,25-34,organic,2024-10-26 00:00:00,1
C03806,,Yelahanka,18-24,ORGANIC,2025-03-08 00:00:00,1
C03807,Bengaluru,Whitefield,18-24,organic,2025-01-28 00:00:00,1
C03808,Bengaluru,HSR Layout,35-44,referral,2024-11-24 00:00:00,1
C03809,Bengaluru,Indiranagar,45-54,organic,2026-03-31 00:00:00,1
C03810,Bengaluru,Indiranagar,25-34,organic,2024-10-16 00:00:00,1
C03811,Bengaluru,Jayanagar,18-24,organic,2024-06-22 00:00:00,1
C03812,Bengaluru,Whitefield,18-24,organic,2025-04-14 00:00:00,1
C03813,Bengaluru,Koramangala,35-44,referral,2024-07-23 00:00:00,0
C03814,Bengaluru,Marathahalli,35-44,organic,2025-02-26 00:00:00,1
C03815,Bengaluru,Koramangala,25-34,influencer,2025-12-19 00:00:00,1
C03816,Bengaluru,BTM Layout,35-44,influencer,2025-01-01 00:00:00,1
C03817,Bengaluru,HSR Layout,35-44,Organic,2024-11-11 00:00:00,1
C03818,Bengaluru,Bellandur,45-54,influencer,2024-09-20 00:00:00,1
C03819,Bengaluru,Bellandur,18-24,word_of_mouth,2024-08-21 00:00:00,1
C03820,Bengaluru,Whitefield,25-34,coupon,2024-08-18 00:00:00,1
C03821,Bengaluru,HSR Layout,18-24,organic,2024-11-30 00:00:00,1
C03822,Bengaluru,HSR Layout,45-54,paid_app_install,2025-02-06 00:00:00,1
C03823,,Bellandur,35-44,referral,2024-12-22 00:00:00,1
C03824,Bengaluru,HSR Layout,25-34,organic,2024-07-10 00:00:00,0
C03825,Bengaluru,Koramangala,18-24,organic,2024-10-01 00:00:00,1
C03826,Bengaluru,Indiranagar,25-34,referral,2025-03-10 00:00:00,1
C03827,Bengaluru,Whitefield,25-34,influencer,2024-09-25 00:00:00,1
C03828,Bengaluru,Whitefield,25-34,INFLUENCER,2024-10-17 00:00:00,1
C03829,Bengaluru,Bellandur,25-34,paid_app_install,2025-02-21 00:00:00,1
C03830,Bengaluru,Koramangala,18-24,organic,2024-12-12 00:00:00,1
C03831,Bengaluru,HSR Layout,35-44,Referral,2024-09-03 00:00:00,1
C03832,Bengaluru,Bellandur,25-34,referral,2025-07-12 00:00:00,1
C03833,Bengaluru,Bellandur,25-34,REFERRAL,2024-07-02 00:00:00,1
C03834,Bengaluru,HSR Layout,18-24,word_of_mouth,2026-03-31 00:00:00,0
C03835,Bengaluru,Whitefield,35-44,Paid_App_Install,2024-06-23 00:00:00,0
C03836,,HSR Layout,25-34,word_of_mouth,2024-06-03 00:00:00,1
C03837,Bengaluru,Yelahanka,45-54,influencer,2025-07-03 00:00:00,1
C03838,Bengaluru,Indiranagar,25-34,referral,2024-07-21 00:00:00,1
C03839,Bengaluru,Yelahanka,45-54,REFERRAL,2025-01-22 00:00:00,1
C03840,Bengaluru,Jayanagar,45-54,referral,2025-03-27 00:00:00,1
C03841,Bengaluru,BTM Layout,25-34,referral,2025-05-19 00:00:00,1
C03842,Bengaluru,Indiranagar,45-54,PAID_APP_INSTALL,2026-03-31 00:00:00,0
C03843,Bengaluru,Whitefield,25-34,referral,2024-08-02 00:00:00,1
C03844,Bengaluru,Whitefield,25-34,organic,2025-01-09 00:00:00,1
C03845,,Koramangala,18-24,paid_app_install,2024-06-23 00:00:00,1
C03846,Bengaluru,Marathahalli,25-34,coupon,2024-09-03 00:00:00,1
C03847,,Yelahanka,35-44,referral,2025-05-06 00:00:00,1
C03848,Bengaluru,BTM Layout,35-44,influencer,2024-08-22 00:00:00,1
C03849,Bengaluru,Jayanagar,18-24,organic,2024-11-08 00:00:00,1
C03850,Bengaluru,Indiranagar,25-34,INFLUENCER,2024-10-05 00:00:00,1
C03851,Bengaluru,Whitefield,18-24,organic,2024-12-04 00:00:00,1
C03852,Bengaluru,Indiranagar,35-44,organic,2026-03-12 00:00:00,1
C03853,Bengaluru,Marathahalli,18-24,INFLUENCER,2024-06-11 00:00:00,1
C03854,Bengaluru,Yelahanka,45-54,referral,2024-11-01 00:00:00,1
C03855,Bengaluru,Marathahalli,25-34,paid_app_install,2025-05-24 00:00:00,0
C03856,,Indiranagar,25-34,coupon,2024-09-27 00:00:00,0
C03857,Bengaluru,HSR Layout,45-54,ORGANIC,2024-06-15 00:00:00,1
C03858,Bengaluru,BTM Layout,25-34,Paid_App_Install,2024-10-26 00:00:00,1
C03859,Bengaluru,Whitefield,18-24,referral,2024-08-12 00:00:00,1
C03860,Bengaluru,Bellandur,25-34,organic,2024-07-01 00:00:00,1
C03861,Bengaluru,Bellandur,18-24,influencer,2025-05-07 00:00:00,1
C03862,Bengaluru,Marathahalli,55+,Influencer,2024-10-11 00:00:00,1
C03863,Bengaluru,HSR Layout,25-34,referral,2025-10-01 00:00:00,1
C03864,Bengaluru,Koramangala,25-34,coupon,2025-03-23 00:00:00,1
C03865,,Indiranagar,25-34,Influencer,2024-12-30 00:00:00,1
C03866,Bengaluru,HSR Layout,18-24,word_of_mouth,2024-06-01 00:00:00,1
C03867,Bengaluru,Whitefield,35-44,REFERRAL,2024-09-09 00:00:00,1
C03868,Bengaluru,Marathahalli,45-54,organic,2024-07-10 00:00:00,1
C03869,Bengaluru,Marathahalli,45-54,referral,2025-08-10 00:00:00,1
C03870,Bengaluru,Indiranagar,25-34,Organic,2024-07-05 00:00:00,0
C03871,Bengaluru,Whitefield,25-34,influencer,2024-07-31 00:00:00,1
C03872,Bengaluru,Koramangala,18-24,Influencer,2024-10-09 00:00:00,1
C03873,Bengaluru,Koramangala,35-44,referral,2024-07-26 00:00:00,1
C03874,,Bellandur,25-34,organic,2024-07-13 00:00:00,0
C03875,Bengaluru,Indiranagar,25-34,referral,2024-11-12 00:00:00,0
C03876,Bengaluru,Whitefield,45-54,Organic,2024-06-17 00:00:00,1
C03877,Bengaluru,Koramangala,18-24,influencer,2024-06-11 00:00:00,0
C03878,Bengaluru,Electronic City,18-24,paid_app_install,2024-08-23 00:00:00,1
C03879,Bengaluru,BTM Layout,18-24,word_of_mouth,2025-01-16 00:00:00,1
C03880,Bengaluru,Koramangala,25-34,organic,2024-10-24 00:00:00,1
C03881,Bengaluru,BTM Layout,18-24,Influencer,2024-09-07 00:00:00,1
C03882,Bengaluru,Jayanagar,25-34,influencer,2024-10-29 00:00:00,1
C03883,Bengaluru,Yelahanka,25-34,coupon,2024-08-21 00:00:00,0
C03884,Bengaluru,Koramangala,25-34,influencer,2025-10-09 00:00:00,1
C03885,Bengaluru,Electronic City,35-44,organic,2024-06-11 00:00:00,1
C03886,Bengaluru,Yelahanka,25-34,referral,2024-12-19 00:00:00,1
C03887,Bengaluru,Electronic City,35-44,INFLUENCER,2025-07-05 00:00:00,1
C03888,,Marathahalli,25-34,Paid_App_Install,2025-03-21 00:00:00,1
C03889,Bengaluru,Marathahalli,25-34,coupon,2024-07-07 00:00:00,1
C03890,Bengaluru,Whitefield,45-54,organic,2024-08-03 00:00:00,1
C03891,Bengaluru,Jayanagar,18-24,word_of_mouth,2025-01-14 00:00:00,1
C03892,Bengaluru,BTM Layout,25-34,organic,2024-06-16 00:00:00,1
C03893,Bengaluru,Marathahalli,45-54,WORD_OF_MOUTH,2025-03-28 00:00:00,1
C03894,Bengaluru,Whitefield,25-34,coupon,2025-01-15 00:00:00,1
C03895,Bengaluru,Jayanagar,25-34,influencer,2025-01-22 00:00:00,1
C03896,Bengaluru,Bellandur,25-34,paid_app_install,2024-06-20 00:00:00,1
C03897,,Koramangala,35-44,organic,2025-01-14 00:00:00,1
C03898,Bengaluru,Bellandur,45-54,organic,2024-12-22 00:00:00,1
C03899,Bengaluru,BTM Layout,18-24,ORGANIC,2025-04-16 00:00:00,1
C03900,Bengaluru,Bellandur,18-24,organic,2024-06-08 00:00:00,0
C03901,,Whitefield,25-34,influencer,2024-06-05 00:00:00,1
C03902,Bengaluru,HSR Layout,25-34,organic,2024-08-24 00:00:00,1
C03903,Bengaluru,Electronic City,25-34,coupon,2024-06-29 00:00:00,1
C03904,Bengaluru,Koramangala,25-34,referral,2024-10-26 00:00:00,0
C03905,Bengaluru,Bellandur,25-34,influencer,2025-08-23 00:00:00,1
C03906,Bengaluru,Whitefield,18-24,INFLUENCER,2024-08-29 00:00:00,1
C03907,Bengaluru,BTM Layout,45-54,referral,2025-05-02 00:00:00,1
C03908,Bengaluru,HSR Layout,18-24,organic,2024-06-01 00:00:00,1
C03909,Bengaluru,BTM Layout,25-34,referral,2024-07-04 00:00:00,1
C03910,Bengaluru,HSR Layout,25-34,paid_app_install,2024-06-06 00:00:00,0
C03911,Bengaluru,Indiranagar,45-54,influencer,2024-08-11 00:00:00,1
C03912,,HSR Layout,35-44,organic,2025-08-04 00:00:00,1
C03913,,Indiranagar,35-44,paid_app_install,2024-06-19 00:00:00,1
C03914,Bengaluru,Yelahanka,18-24,organic,2024-11-15 00:00:00,1
C03915,Bengaluru,Yelahanka,35-44,influencer,2024-09-17 00:00:00,1
C03916,Bengaluru,Whitefield,25-34,referral,2025-10-15 00:00:00,1
C03917,Bengaluru,Jayanagar,25-34,paid_app_install,2024-06-24 00:00:00,1
C03918,Bengaluru,HSR Layout,25-34,COUPON,2024-07-13 00:00:00,1
C03919,Bengaluru,Marathahalli,35-44,PAID_APP_INSTALL,2024-06-06 00:00:00,1
C03920,Bengaluru,Bellandur,35-44,referral,2024-09-11 00:00:00,1
C03921,Bengaluru,Yelahanka,45-54,organic,2024-07-29 00:00:00,1
C03922,Bengaluru,Whitefield,45-54,paid_app_install,2025-06-03 00:00:00,1
C03923,Bengaluru,Bellandur,25-34,referral,2024-11-15 00:00:00,0
C03924,Bengaluru,Koramangala,25-34,organic,2024-11-19 00:00:00,1
C03925,Bengaluru,Yelahanka,18-24,paid_app_install,2024-10-15 00:00:00,0
C03926,Bengaluru,Indiranagar,45-54,organic,2024-06-18 00:00:00,1
C03927,Bengaluru,Marathahalli,18-24,organic,2024-09-14 00:00:00,1
C03928,Bengaluru,Marathahalli,45-54,COUPON,2026-03-31 00:00:00,1
C03929,Bengaluru,Jayanagar,25-34,referral,2025-04-21 00:00:00,0
C03930,Bengaluru,Indiranagar,25-34,Organic,2025-07-09 00:00:00,1
C03931,Bengaluru,Yelahanka,18-24,paid_app_install,2025-04-08 00:00:00,1
C03932,Bengaluru,Koramangala,25-34,coupon,2024-06-20 00:00:00,1
C03933,Bengaluru,Marathahalli,45-54,organic,2024-07-17 00:00:00,1
C03934,Bengaluru,Koramangala,18-24,INFLUENCER,2024-06-01 00:00:00,0
C03935,Bengaluru,HSR Layout,25-34,paid_app_install,2024-08-05 00:00:00,1
C03936,Bengaluru,BTM Layout,18-24,organic,2024-06-21 00:00:00,1
C03937,Bengaluru,Whitefield,25-34,referral,2024-09-24 00:00:00,0
C03938,Bengaluru,Koramangala,18-24,organic,2024-12-21 00:00:00,1
C03939,Bengaluru,Koramangala,25-34,PAID_APP_INSTALL,2025-06-09 00:00:00,1
C03940,,Whitefield,45-54,paid_app_install,2025-02-04 00:00:00,1
C03941,Bengaluru,Jayanagar,25-34,organic,2025-10-16 00:00:00,1
C03942,Bengaluru,Electronic City,25-34,Paid_App_Install,2024-06-10 00:00:00,1
C03943,Bengaluru,Indiranagar,25-34,paid_app_install,2024-06-03 00:00:00,1
C03944,Bengaluru,Whitefield,18-24,referral,2024-12-12 00:00:00,1
C03945,Bengaluru,Indiranagar,25-34,influencer,2024-08-01 00:00:00,1
C03946,Bengaluru,Indiranagar,25-34,organic,2024-07-23 00:00:00,0
C03947,Bengaluru,Marathahalli,25-34,coupon,2024-08-12 00:00:00,1
C03948,Bengaluru,Marathahalli,35-44,influencer,2024-07-27 00:00:00,1
C03949,Bengaluru,Koramangala,25-34,influencer,2024-10-07 00:00:00,1
C03950,Bengaluru,Koramangala,35-44,influencer,2024-09-13 00:00:00,1
C03951,Bengaluru,Indiranagar,45-54,influencer,2024-10-08 00:00:00,1
C03952,Bengaluru,Bellandur,18-24,coupon,2024-12-19 00:00:00,1
C03953,Bengaluru,Yelahanka,25-34,influencer,2024-08-28 00:00:00,1
C03954,Bengaluru,Indiranagar,25-34,coupon,2024-07-23 00:00:00,1
C03955,Bengaluru,Koramangala,18-24,influencer,2024-07-03 00:00:00,1
C03956,Bengaluru,Electronic City,35-44,organic,2024-08-17 00:00:00,1
C03957,Bengaluru,Electronic City,35-44,coupon,2025-01-30 00:00:00,1
C03958,Bengaluru,Whitefield,25-34,influencer,2025-02-10 00:00:00,1
C03959,Bengaluru,Indiranagar,25-34,influencer,2024-12-15 00:00:00,1
C03960,Bengaluru,Indiranagar,18-24,word_of_mouth,2024-07-18 00:00:00,1
C03961,Bengaluru,BTM Layout,25-34,organic,2024-11-07 00:00:00,1
C03962,Bengaluru,Whitefield,35-44,Referral,2024-10-31 00:00:00,1
C03963,Bengaluru,Indiranagar,25-34,organic,2024-09-28 00:00:00,1
C03964,Bengaluru,BTM Layout,25-34,influencer,2024-10-22 00:00:00,1
C03965,Bengaluru,Indiranagar,35-44,paid_app_install,2024-09-30 00:00:00,1
C03966,Bengaluru,Bellandur,25-34,word_of_mouth,2024-10-29 00:00:00,1
C03967,Bengaluru,HSR Layout,25-34,referral,2025-01-13 00:00:00,1
C03968,Bengaluru,Indiranagar,25-34,Paid_App_Install,2024-06-21 00:00:00,1
C03969,Bengaluru,BTM Layout,25-34,coupon,2025-02-05 00:00:00,1
C03970,Bengaluru,Whitefield,35-44,influencer,2024-06-27 00:00:00,0
C03971,,Yelahanka,45-54,ORGANIC,2024-06-13 00:00:00,1
C03972,Bengaluru,BTM Layout,18-24,Influencer,2026-03-31 00:00:00,1
C03973,Bengaluru,HSR Layout,45-54,word_of_mouth,2025-12-19 00:00:00,1
C03974,Bengaluru,Jayanagar,25-34,WORD_OF_MOUTH,2024-06-12 00:00:00,0
C03975,Bengaluru,HSR Layout,35-44,influencer,2024-09-14 00:00:00,1
C03976,Bengaluru,Electronic City,45-54,coupon,2024-07-08 00:00:00,1
C03977,Bengaluru,HSR Layout,25-34,organic,2024-09-28 00:00:00,0
C03978,Bengaluru,BTM Layout,35-44,organic,2025-04-16 00:00:00,1
C03979,Bengaluru,Indiranagar,18-24,word_of_mouth,2025-11-24 00:00:00,1
C03980,Bengaluru,Whitefield,18-24,Organic,2024-11-29 00:00:00,0
C03981,Bengaluru,Bellandur,35-44,organic,2024-08-18 00:00:00,1
C03982,Bengaluru,Bellandur,45-54,referral,2024-11-14 00:00:00,1
C03983,Bengaluru,Koramangala,45-54,influencer,2024-08-07 00:00:00,1
C03984,,Koramangala,35-44,influencer,2025-08-08 00:00:00,1
C03985,Bengaluru,Bellandur,25-34,Organic,2025-06-03 00:00:00,1
C03986,Bengaluru,Yelahanka,25-34,COUPON,2024-10-26 00:00:00,1
C03987,Bengaluru,Indiranagar,55+,coupon,2024-08-10 00:00:00,1
C03988,Bengaluru,Whitefield,25-34,referral,2024-08-02 00:00:00,1
C03989,Bengaluru,HSR Layout,35-44,referral,2024-06-07 00:00:00,1
C03990,Bengaluru,Electronic City,25-34,paid_app_install,2025-04-01 00:00:00,1
C03991,Bengaluru,Indiranagar,35-44,influencer,2024-09-16 00:00:00,1
C03992,Bengaluru,Koramangala,25-34,referral,2024-08-10 00:00:00,1
C03993,Bengaluru,Jayanagar,55+,referral,2024-09-23 00:00:00,1
C03994,Bengaluru,Indiranagar,25-34,referral,2025-04-04 00:00:00,1
C03995,Bengaluru,BTM Layout,45-54,organic,2024-06-24 00:00:00,0
C03996,Bengaluru,Whitefield,18-24,referral,2025-05-17 00:00:00,1
C03997,Bengaluru,HSR Layout,25-34,influencer,2025-07-16 00:00:00,1
C03998,Bengaluru,Whitefield,35-44,paid_app_install,2025-11-10 00:00:00,1
C03999,Bengaluru,BTM Layout,35-44,paid_app_install,2024-08-31 00:00:00,1
C04000,Bengaluru,Koramangala,45-54,referral,2024-07-15 00:00:00,1
C04001,Bengaluru,BTM Layout,18-24,paid_app_install,2024-08-24 00:00:00,1
C04002,Bengaluru,Bellandur,18-24,Organic,2024-08-12 00:00:00,1
C04003,Bengaluru,Jayanagar,25-34,referral,2024-07-05 00:00:00,1
C04004,Bengaluru,Koramangala,18-24,PAID_APP_INSTALL,2024-11-16 00:00:00,1
C04005,Bengaluru,Koramangala,55+,Influencer,2024-09-25 00:00:00,1
C04006,Bengaluru,Koramangala,25-34,referral,2025-05-28 00:00:00,1
C04007,Bengaluru,HSR Layout,25-34,influencer,2024-06-06 00:00:00,1
C04008,Bengaluru,Whitefield,18-24,coupon,2024-12-03 00:00:00,0
C04009,Bengaluru,Marathahalli,25-34,influencer,2025-02-15 00:00:00,1
C04010,Bengaluru,Indiranagar,25-34,paid_app_install,2025-02-12 00:00:00,1
C04011,Bengaluru,Indiranagar,18-24,word_of_mouth,2025-06-26 00:00:00,1
C04012,Bengaluru,Whitefield,25-34,Paid_App_Install,2025-01-22 00:00:00,1
C04013,Bengaluru,Jayanagar,25-34,INFLUENCER,2025-09-17 00:00:00,1
C04014,Bengaluru,Koramangala,55+,organic,2024-08-12 00:00:00,0
C04015,Bengaluru,Marathahalli,25-34,referral,2024-10-04 00:00:00,0
C04016,Bengaluru,Koramangala,25-34,influencer,2024-06-03 00:00:00,1
C04017,Bengaluru,Electronic City,55+,paid_app_install,2024-06-02 00:00:00,1
C04018,Bengaluru,Electronic City,35-44,referral,2024-07-20 00:00:00,1
C04019,Bengaluru,HSR Layout,55+,word_of_mouth,2024-06-20 00:00:00,0
C04020,Bengaluru,Koramangala,55+,organic,2024-07-25 00:00:00,1
C04021,Bengaluru,Whitefield,25-34,PAID_APP_INSTALL,2024-07-06 00:00:00,1
C04022,,Koramangala,35-44,referral,2024-06-06 00:00:00,0
C04023,Bengaluru,Marathahalli,18-24,referral,2025-08-07 00:00:00,1
C04024,Bengaluru,Bellandur,25-34,paid_app_install,2024-06-02 00:00:00,1
C04025,Bengaluru,Marathahalli,35-44,organic,2025-01-26 00:00:00,0
C04026,Bengaluru,Bellandur,25-34,organic,2024-06-30 00:00:00,1
C04027,Bengaluru,Whitefield,35-44,influencer,2025-08-12 00:00:00,1
C04028,Bengaluru,Koramangala,35-44,influencer,2025-07-07 00:00:00,1
C04029,Bengaluru,Jayanagar,25-34,Paid_App_Install,2024-12-08 00:00:00,1
C04030,Bengaluru,HSR Layout,45-54,word_of_mouth,2024-12-18 00:00:00,0
C04031,Bengaluru,Marathahalli,25-34,organic,2024-06-01 00:00:00,0
C04032,Bengaluru,HSR Layout,25-34,influencer,2026-03-31 00:00:00,1
C04033,Bengaluru,Indiranagar,45-54,influencer,2025-06-14 00:00:00,1
C04034,Bengaluru,Yelahanka,25-34,word_of_mouth,2025-07-11 00:00:00,1
C04035,Bengaluru,Koramangala,35-44,coupon,2024-12-11 00:00:00,1
C04036,Bengaluru,Yelahanka,25-34,paid_app_install,2024-08-16 00:00:00,1
C04037,Bengaluru,Yelahanka,25-34,influencer,2025-07-09 00:00:00,1
C04038,,Bellandur,35-44,organic,2024-08-02 00:00:00,1
C04039,Bengaluru,Marathahalli,25-34,REFERRAL,2024-10-27 00:00:00,1
C04040,Bengaluru,BTM Layout,25-34,influencer,2024-06-19 00:00:00,0
C04041,Bengaluru,Electronic City,18-24,paid_app_install,2025-09-03 00:00:00,1
C04042,Bengaluru,HSR Layout,45-54,Influencer,2024-06-28 00:00:00,1
C04043,Bengaluru,Whitefield,18-24,paid_app_install,2024-07-16 00:00:00,1
C04044,Bengaluru,Marathahalli,45-54,REFERRAL,2024-10-26 00:00:00,1
C04045,Bengaluru,Whitefield,25-34,paid_app_install,2025-02-15 00:00:00,1
C04046,Bengaluru,Whitefield,35-44,organic,2024-11-21 00:00:00,1
C04047,Bengaluru,HSR Layout,45-54,ORGANIC,2024-07-18 00:00:00,1
C04048,Bengaluru,BTM Layout,18-24,organic,2024-06-01 00:00:00,1
C04049,Bengaluru,Electronic City,25-34,coupon,2025-02-10 00:00:00,1
C04050,Bengaluru,Koramangala,35-44,organic,2026-03-31 00:00:00,1
C04051,Bengaluru,Yelahanka,35-44,paid_app_install,2025-03-26 00:00:00,1
C04052,Bengaluru,Jayanagar,25-34,organic,2024-09-19 00:00:00,1
C04053,Bengaluru,Bellandur,35-44,referral,2025-07-27 00:00:00,1
C04054,Bengaluru,BTM Layout,35-44,coupon,2024-09-03 00:00:00,1
C04055,,Bellandur,35-44,influencer,2024-10-12 00:00:00,1
